road_id,KG_id,Region_id
Road/32928,148142,175
Road/32927,148143,175
Road/32926,148144,175
Road/32925,148145,175
Road/32924,148146,175
Road/32923,148147,175
Road/32922,148148,219
Road/32921,148149,219
Road/32918,148150,219
Road/32917,148151,219
Road/32916,148152,219
Road/32915,148153,219
Road/32914,148154,203
Road/32913,148155,203
Road/32912,148156,203
Road/32911,148157,203
Road/32909,148158,73
Road/32908,148159,73
Road/32907,148160,73
Road/32906,148161,73
Road/32905,148162,73
Road/32904,148163,73
Road/32902,148164,134
Road/32901,148165,134
Road/32900,148166,216
Road/32899,148167,216
Road/32894,148168,216
Road/32893,148169,216
Road/32892,148170,216
Road/32891,148171,216
Road/32890,148172,216
Road/32889,148173,216
Road/32888,148174,216
Road/32887,148175,216
Road/32886,148176,216
Road/32885,148177,216
Road/32884,148178,216
Road/32883,148179,216
Road/32882,148180,216
Road/32881,148181,216
Road/32880,148182,216
Road/32879,148183,216
Road/32878,148184,216
Road/32877,148185,216
Road/32876,148186,216
Road/32875,148187,216
Road/32874,148188,197
Road/32873,148189,197
Road/32869,148190,216
Road/32868,148191,216
Road/32867,148192,216
Road/32866,148193,216
Road/32865,148194,216
Road/32864,148195,216
Road/32863,148196,216
Road/32862,148197,216
Road/32861,148198,216
Road/32860,148199,216
Road/32859,148200,216
Road/32858,148201,216
Road/32857,148202,95
Road/32856,148203,95
Road/32853,148204,95
Road/32852,148205,95
Road/32851,148206,95
Road/32850,148207,95
Road/32847,148208,86
Road/32846,148209,86
Road/32845,148210,196
Road/32844,148211,196
Road/32843,148212,196
Road/32842,148213,196
Road/32841,148214,196
Road/32840,148215,196
Road/32839,148216,196
Road/32838,148217,196
Road/32837,148218,64
Road/32833,148219,157
Road/32831,148220,145
Road/32830,148221,252
Road/32829,148222,252
Road/32828,148223,171
Road/32827,148224,171
Road/32826,148225,218
Road/32825,148226,218
Road/32821,148227,219
Road/32820,148228,219
Road/32819,148229,218
Road/32818,148230,218
Road/32817,148231,218
Road/32816,148232,218
Road/32815,148233,218
Road/32814,148234,218
Road/32813,148235,218
Road/32812,148236,218
Road/32811,148237,218
Road/32810,148238,218
Road/32809,148239,73
Road/32808,148240,73
Road/32807,148241,73
Road/32806,148242,73
Road/32805,148243,73
Road/32804,148244,73
Road/32803,148245,73
Road/32802,148246,73
Road/32799,148247,171
Road/32798,148248,171
Road/32795,148249,171
Road/32794,148250,171
Road/32793,148251,171
Road/32792,148252,171
Road/32791,148253,171
Road/32790,148254,171
Road/32789,148255,171
Road/32788,148256,171
Road/32787,148257,252
Road/32786,148258,252
Road/32783,148259,252
Road/32782,148260,252
Road/32777,148261,9
Road/32776,148262,9
Road/32775,148263,9
Road/32774,148264,9
Road/32773,148265,82
Road/32771,148266,10
Road/32770,148267,191
Road/32769,148268,191
Road/32768,148269,191
Road/32767,148270,191
Road/32766,148271,215
Road/32765,148272,215
Road/32764,148273,215
Road/32763,148274,215
Road/32762,148275,215
Road/32761,148276,215
Road/32760,148277,215
Road/32759,148278,215
Road/32756,148279,180
Road/32755,148280,215
Road/32754,148281,215
Road/32753,148282,215
Road/32752,148283,215
Road/32751,148284,215
Road/32750,148285,215
Road/32749,148286,215
Road/32748,148287,215
Road/32747,148288,215
Road/32746,148289,215
Road/32744,148290,191
Road/32743,148291,191
Road/32742,148292,191
Road/32741,148293,191
Road/32740,148294,191
Road/32739,148295,191
Road/32738,148296,191
Road/32737,148297,191
Road/32734,148298,191
Road/32733,148299,191
Road/32732,148300,191
Road/32731,148301,191
Road/32726,148302,216
Road/32725,148303,216
Road/32722,148304,216
Road/32721,148305,216
Road/32718,148306,216
Road/32717,148307,216
Road/32716,148308,216
Road/32715,148309,216
Road/32714,148310,216
Road/32713,148311,216
Road/32712,148312,216
Road/32711,148313,216
Road/32710,148314,216
Road/32709,148315,216
Road/32708,148316,216
Road/32707,148317,216
Road/32706,148318,216
Road/32705,148319,216
Road/32704,148320,216
Road/32703,148321,216
Road/32702,148322,216
Road/32701,148323,216
Road/32700,148324,216
Road/32699,148325,216
Road/32698,148326,216
Road/32697,148327,216
Road/32696,148328,216
Road/32695,148329,216
Road/32694,148330,216
Road/32693,148331,216
Road/32692,148332,216
Road/32691,148333,216
Road/32690,148334,216
Road/32689,148335,216
Road/32688,148336,216
Road/32687,148337,216
Road/32686,148338,216
Road/32685,148339,216
Road/32684,148340,216
Road/32683,148341,216
Road/32682,148342,216
Road/32681,148343,216
Road/32680,148344,180
Road/32679,148345,180
Road/32678,148346,180
Road/32677,148347,180
Road/32676,148348,180
Road/32675,148349,180
Road/32674,148350,215
Road/32673,148351,215
Road/32672,148352,215
Road/32671,148353,215
Road/32666,148354,131
Road/32665,148355,131
Road/32664,148356,205
Road/32663,148357,205
Road/32662,148358,205
Road/32661,148359,205
Road/32660,148360,9
Road/32659,148361,9
Road/32658,148362,122
Road/32657,148363,122
Road/32656,148364,122
Road/32655,148365,122
Road/32654,148366,122
Road/32653,148367,122
Road/32652,148368,122
Road/32648,148369,131
Road/32647,148370,98
Road/32646,148371,98
Road/32645,148372,122
Road/32644,148373,122
Road/32643,148374,122
Road/32642,148375,122
Road/32641,148376,122
Road/32640,148377,122
Road/32639,148378,9
Road/32638,148379,9
Road/32637,148380,9
Road/32636,148381,9
Road/32635,148382,9
Road/32634,148383,9
Road/32633,148384,205
Road/32632,148385,205
Road/32631,148386,205
Road/32630,148387,205
Road/32629,148388,205
Road/32628,148389,205
Road/32625,148390,122
Road/32624,148391,122
Road/32621,148392,205
Road/32620,148393,205
Road/32619,148394,205
Road/32618,148395,205
Road/32617,148396,205
Road/32616,148397,205
Road/32615,148398,205
Road/32614,148399,205
Road/32613,148400,223
Road/32612,148401,226
Road/32611,148402,226
Road/32610,148403,226
Road/32609,148404,226
Road/32608,148405,252
Road/32607,148406,252
Road/32606,148407,191
Road/32605,148408,191
Road/32604,148409,191
Road/32603,148410,191
Road/32602,148411,191
Road/32601,148412,191
Road/32600,148413,191
Road/32598,148414,135
Road/32592,148415,157
Road/32587,148416,92
Road/32586,148417,92
Road/32583,148418,157
Road/32582,148419,157
Road/32581,148420,27
Road/32580,148421,27
Road/32579,148422,117
Road/32576,148423,145
Road/32575,148424,145
Road/32574,148425,145
Road/32573,148426,9
Road/32572,148427,9
Road/32571,148428,16
Road/32570,148429,16
Road/32569,148430,16
Road/32568,148431,16
Road/32567,148432,16
Road/32566,148433,16
Road/32565,148434,16
Road/32564,148435,16
Road/32563,148436,16
Road/32562,148437,16
Road/32561,148438,16
Road/32560,148439,16
Road/32557,148440,179
Road/32552,148441,198
Road/32551,148442,198
Road/32550,148443,198
Road/32549,148444,198
Road/32547,148445,95
Road/32543,148446,160
Road/32542,148447,160
Road/32541,148448,160
Road/32540,148449,160
Road/32539,148450,160
Road/32538,148451,160
Road/32537,148452,160
Road/32536,148453,160
Road/32535,148454,95
Road/32534,148455,95
Road/32533,148456,76
Road/32532,148457,76
Road/32531,148458,86
Road/32530,148459,86
Road/32529,148460,16
Road/32528,148461,16
Road/32525,148462,16
Road/32524,148463,16
Road/32519,148464,160
Road/32518,148465,160
Road/32517,148466,160
Road/32516,148467,160
Road/32515,148468,160
Road/32512,148469,82
Road/32511,148470,82
Road/32510,148471,82
Road/32509,148472,82
Road/32508,148473,82
Road/32507,148474,82
Road/32506,148475,160
Road/32505,148476,160
Road/32504,148477,160
Road/32503,148478,160
Road/32502,148479,160
Road/32500,148480,180
Road/32499,148481,180
Road/32498,148482,180
Road/32497,148483,180
Road/32496,148484,124
Road/32495,148485,124
Road/32494,148486,82
Road/32491,148487,223
Road/32489,148488,223
Road/32488,148489,223
Road/32486,148490,160
Road/32485,148491,101
Road/32484,148492,101
Road/32483,148493,101
Road/32482,148494,101
Road/32481,148495,101
Road/32480,148496,101
Road/32477,148497,102
Road/32476,148498,102
Road/32475,148499,121
Road/32474,148500,121
Road/32473,148501,121
Road/32472,148502,121
Road/32471,148503,121
Road/32470,148504,121
Road/32469,148505,121
Road/32468,148506,121
Road/32467,148507,121
Road/32466,148508,121
Road/32463,148509,134
Road/32462,148510,134
Road/32461,148511,101
Road/32460,148512,101
Road/32457,148513,19
Road/32456,148514,19
Road/32455,148515,205
Road/32454,148516,205
Road/32453,148517,205
Road/32452,148518,205
Road/32451,148519,205
Road/32450,148520,205
Road/32447,148521,201
Road/32446,148522,201
Road/32445,148523,64
Road/32444,148524,64
Road/32443,148525,117
Road/32441,148526,198
Road/32440,148527,198
Road/32437,148528,201
Road/32436,148529,201
Road/32435,148530,160
Road/32434,148531,160
Road/32433,148532,160
Road/32432,148533,160
Road/32431,148534,160
Road/32430,148535,160
Road/32429,148536,130
Road/32428,148537,216
Road/32427,148538,216
Road/32426,148539,216
Road/32425,148540,216
Road/32424,148541,215
Road/32423,148542,215
Road/32422,148543,215
Road/32419,148544,135
Road/32418,148545,135
Road/32417,148546,135
Road/32416,148547,135
Road/32415,148548,135
Road/32414,148549,135
Road/32413,148550,135
Road/32412,148551,135
Road/32411,148552,135
Road/32410,148553,135
Road/32409,148554,117
Road/32408,148555,117
Road/32407,148556,117
Road/32406,148557,117
Road/32405,148558,130
Road/32401,148559,219
Road/32400,148560,219
Road/32399,148561,219
Road/32398,148562,219
Road/32397,148563,219
Road/32396,148564,219
Road/32395,148565,219
Road/32394,148566,219
Road/32393,148567,219
Road/32392,148568,219
Road/32391,148569,219
Road/32390,148570,219
Road/32389,148571,139
Road/32388,148572,139
Road/32387,148573,139
Road/32385,148574,139
Road/32384,148575,139
Road/32382,148576,139
Road/32380,148577,139
Road/32378,148578,139
Road/32376,148579,191
Road/32375,148580,191
Road/32374,148581,191
Road/32373,148582,191
Road/32372,148583,191
Road/32371,148584,191
Road/32370,148585,191
Road/32369,148586,191
Road/32368,148587,86
Road/32367,148588,86
Road/32366,148589,86
Road/32365,148590,86
Road/32362,148591,86
Road/32361,148592,86
Road/32360,148593,86
Road/32359,148594,86
Road/32358,148595,86
Road/32357,148596,86
Road/32356,148597,86
Road/32355,148598,86
Road/32352,148599,160
Road/32351,148600,160
Road/32350,148601,160
Road/32349,148602,160
Road/32348,148603,160
Road/32347,148604,160
Road/32343,148605,191
Road/32342,148606,191
Road/32341,148607,10
Road/32340,148608,10
Road/32339,148609,10
Road/32338,148610,10
Road/32337,148611,10
Road/32336,148612,10
Road/32335,148613,10
Road/32334,148614,10
Road/32333,148615,10
Road/32332,148616,10
Road/32331,148617,38
Road/32330,148618,38
Road/32329,148619,38
Road/32328,148620,38
Road/32327,148621,38
Road/32326,148622,38
Road/32325,148623,38
Road/32324,148624,38
Road/32323,148625,38
Road/32322,148626,38
Road/32321,148627,38
Road/32320,148628,38
Road/32319,148629,38
Road/32318,148630,38
Road/32317,148631,38
Road/32316,148632,38
Road/32315,148633,38
Road/32314,148634,38
Road/32313,148635,38
Road/32312,148636,38
Road/32311,148637,38
Road/32310,148638,38
Road/32309,148639,38
Road/32308,148640,38
Road/32307,148641,38
Road/32306,148642,38
Road/32305,148643,38
Road/32304,148644,38
Road/32303,148645,38
Road/32302,148646,38
Road/32301,148647,38
Road/32300,148648,38
Road/32299,148649,38
Road/32298,148650,38
Road/32297,148651,38
Road/32296,148652,38
Road/32295,148653,205
Road/32294,148654,205
Road/32293,148655,205
Road/32292,148656,205
Road/32291,148657,10
Road/32290,148658,10
Road/32289,148659,10
Road/32288,148660,10
Road/32287,148661,10
Road/32286,148662,10
Road/32285,148663,10
Road/32284,148664,10
Road/32283,148665,10
Road/32282,148666,10
Road/32281,148667,10
Road/32280,148668,10
Road/32279,148669,10
Road/32278,148670,10
Road/32277,148671,218
Road/32276,148672,218
Road/32275,148673,198
Road/32268,148674,157
Road/32267,148675,157
Road/32266,148676,157
Road/32265,148677,157
Road/32256,148678,131
Road/32255,148679,131
Road/32252,148680,82
Road/32251,148681,82
Road/32250,148682,95
Road/32249,148683,95
Road/32248,148684,95
Road/32247,148685,95
Road/32246,148686,95
Road/32245,148687,15
Road/32243,148688,28
Road/32242,148689,73
Road/32241,148690,73
Road/32240,148691,73
Road/32239,148692,73
Road/32238,148693,10
Road/32237,148694,10
Road/32236,148695,10
Road/32235,148696,10
Road/32234,148697,10
Road/32233,148698,10
Road/32232,148699,252
Road/32231,148700,252
Road/32230,148701,219
Road/32229,148702,219
Road/32228,148703,219
Road/32227,148704,219
Road/32226,148705,219
Road/32225,148706,219
Road/32224,148707,171
Road/32223,148708,171
Road/32222,148709,121
Road/32221,148710,121
Road/32219,148711,121
Road/32218,148712,121
Road/32217,148713,121
Road/32216,148714,121
Road/32215,148715,121
Road/32214,148716,121
Road/32213,148717,121
Road/32212,148718,121
Road/32211,148719,121
Road/32210,148720,121
Road/32209,148721,121
Road/32208,148722,121
Road/32207,148723,121
Road/32206,148724,215
Road/32205,148725,215
Road/32204,148726,215
Road/32203,148727,215
Road/32202,148728,215
Road/32201,148729,215
Road/32200,148730,215
Road/32199,148731,215
Road/32198,148732,215
Road/32197,148733,215
Road/32196,148734,117
Road/32195,148735,117
Road/32194,148736,117
Road/32193,148737,117
Road/32190,148738,117
Road/32189,148739,117
Road/32186,148740,117
Road/32185,148741,117
Road/32182,148742,117
Road/32181,148743,117
Road/32180,148744,117
Road/32179,148745,117
Road/32178,148746,117
Road/32177,148747,117
Road/32176,148748,117
Road/32175,148749,117
Road/32174,148750,117
Road/32173,148751,117
Road/32172,148752,205
Road/32171,148753,205
Road/32170,148754,86
Road/32169,148755,86
Road/32168,148756,117
Road/32167,148757,117
Road/32162,148758,10
Road/32161,148759,10
Road/32156,148760,198
Road/32155,148761,198
Road/32154,148762,86
Road/32149,148763,131
Road/32148,148764,131
Road/32147,148765,131
Road/32146,148766,131
Road/32145,148767,131
Road/32144,148768,131
Road/32143,148769,130
Road/32142,148770,191
Road/32141,148771,191
Road/32140,148772,191
Road/32139,148773,191
Road/32138,148774,191
Road/32137,148775,191
Road/32136,148776,191
Road/32135,148777,191
Road/32134,148778,92
Road/32133,148779,92
Road/32132,148780,86
Road/32131,148781,86
Road/32130,148782,86
Road/32129,148783,86
Road/32128,148784,86
Road/32127,148785,86
Road/32126,148786,86
Road/32125,148787,86
Road/32123,148788,70
Road/32122,148789,70
Road/32119,148790,92
Road/32118,148791,92
Road/32116,148792,7
Road/32115,148793,7
Road/32113,148794,179
Road/32112,148795,92
Road/32110,148796,216
Road/32109,148797,216
Road/32108,148798,216
Road/32107,148799,216
Road/32106,148800,216
Road/32105,148801,216
Road/32104,148802,216
Road/32103,148803,216
Road/32102,148804,216
Road/32101,148805,216
Road/32100,148806,216
Road/32099,148807,216
Road/32098,148808,216
Road/32097,148809,216
Road/32096,148810,216
Road/32095,148811,216
Road/32094,148812,216
Road/32093,148813,216
Road/32092,148814,216
Road/32091,148815,216
Road/32090,148816,216
Road/32089,148817,216
Road/32088,148818,216
Road/32087,148819,216
Road/32086,148820,216
Road/32085,148821,216
Road/32084,148822,216
Road/32083,148823,216
Road/32082,148824,216
Road/32081,148825,216
Road/32080,148826,216
Road/32079,148827,216
Road/32078,148828,216
Road/32077,148829,216
Road/32076,148830,216
Road/32075,148831,216
Road/32071,148832,95
Road/32070,148833,95
Road/32065,148834,15
Road/32064,148835,15
Road/32061,148836,201
Road/32060,148837,201
Road/32059,148838,92
Road/32058,148839,92
Road/32057,148840,205
Road/32056,148841,205
Road/32055,148842,205
Road/32054,148843,205
Road/32053,148844,205
Road/32052,148845,205
Road/32051,148846,86
Road/32050,148847,145
Road/32049,148848,145
Road/32046,148849,223
Road/32045,148850,93
Road/32041,148851,192
Road/32040,148852,95
Road/32039,148853,135
Road/32038,148854,135
Road/32037,148855,135
Road/32036,148856,135
Road/32035,148857,135
Road/32034,148858,95
Road/32033,148859,223
Road/32032,148860,223
Road/32031,148861,216
Road/32030,148862,175
Road/32029,148863,15
Road/32028,148864,86
Road/32027,148865,86
Road/32024,148866,117
Road/32023,148867,117
Road/32020,148868,117
Road/32019,148869,117
Road/32018,148870,117
Road/32017,148871,117
Road/32016,148872,117
Road/32015,148873,117
Road/32008,148874,205
Road/32007,148875,205
Road/32006,148876,205
Road/32005,148877,205
Road/31996,148878,215
Road/31995,148879,215
Road/31994,148880,215
Road/31993,148881,215
Road/31992,148882,215
Road/31991,148883,215
Road/31990,148884,215
Road/31989,148885,215
Road/31988,148886,215
Road/31987,148887,215
Road/31984,148888,215
Road/31983,148889,215
Road/31982,148890,28
Road/31981,148891,28
Road/31978,148892,64
Road/31977,148893,64
Road/31976,148894,64
Road/31975,148895,64
Road/31974,148896,64
Road/31973,148897,64
Road/31972,148898,28
Road/31971,148899,28
Road/31968,148900,124
Road/31967,148901,124
Road/31966,148902,82
Road/31965,148903,82
Road/31964,148904,82
Road/31963,148905,160
Road/31962,148906,160
Road/31961,148907,160
Road/31960,148908,160
Road/31956,148909,180
Road/31955,148910,124
Road/31954,148911,124
Road/31953,148912,124
Road/31952,148913,124
Road/31951,148914,124
Road/31950,148915,124
Road/31949,148916,124
Road/31948,148917,124
Road/31947,148918,124
Road/31942,148919,218
Road/31941,148920,218
Road/31938,148921,82
Road/31937,148922,192
Road/31936,148923,252
Road/31935,148924,252
Road/31934,148925,122
Road/31933,148926,122
Road/31932,148927,205
Road/31931,148928,205
Road/31930,148929,223
Road/31929,148930,223
Road/31928,148931,223
Road/31927,148932,223
Road/31926,148933,223
Road/31925,148934,223
Road/31924,148935,223
Road/31923,148936,223
Road/31922,148937,223
Road/31921,148938,223
Road/31920,148939,191
Road/31919,148940,191
Road/31918,148941,191
Road/31917,148942,191
Road/31916,148943,191
Road/31915,148944,191
Road/31914,148945,19
Road/31913,148946,19
Road/31908,148947,191
Road/31907,148948,191
